path,label
data\augmented\5\13bf8cf0-7c3a-4dd3-814b-8224dbfb3e72_aug26.jpg,5
data\augmented\5\4037620a-96b7-4193-abb4-556b858e6a16_aug27.jpg,5
data\augmented\5\7b9e10b9-dc9c-4f02-92ef-dd074b415f70_aug28.jpg,5
data\augmented\5\443a6681-63a4-4c5f-befe-8db5784bfeeb_aug29.jpg,5
data\augmented\5\ae758a53-b7d9-4fa2-823e-fcec10d2777e_aug30.jpg,5
data\augmented\5\4037620a-96b7-4193-abb4-556b858e6a16_aug31.jpg,5
data\augmented\5\13bf8cf0-7c3a-4dd3-814b-8224dbfb3e72_aug32.jpg,5
data\augmented\5\e30a92e8-a90e-478c-bb0d-bfe06489c634_aug33.jpg,5
data\augmented\5\ac647f46-e0bf-4c35-b8c2-b86078df7d94_aug34.jpg,5
data\augmented\5\4003572e-363a-4e7d-9deb-8e578e26103b_aug35.jpg,5
data\augmented\5\abeca8c0-c9c6-4fa9-92a6-aa114128d636_aug36.jpg,5
data\augmented\5\91f0f7bd-7909-48b5-80c3-83de9f116e0e_aug37.jpg,5
data\augmented\5\a6f40575-4dda-47ce-8bad-577878d51644_aug38.jpg,5
data\augmented\5\826b087c-709a-4a55-92a6-96f0b226b5c5_aug39.jpg,5
data\augmented\5\28c2e50a-f602-47d5-b19f-cdc7deed0407_aug40.jpg,5
data\augmented\5\765f03aa-e5b7-4cb8-bf7a-dd01334d7a35_aug41.jpg,5
data\augmented\5\254e5ff1-b6ec-4147-bd6b-65d8c2559913_aug42.jpg,5
data\augmented\5\1f717be2-def6-4204-a401-528ab2aa59b3_aug43.jpg,5
data\augmented\5\ba9fb748-e09e-4bcb-9aa0-a988dc679445_aug44.jpg,5
data\augmented\5\f5f3299d-3531-44be-9218-014e6760ede1_aug45.jpg,5
data\augmented\5\3af0d314-c4cd-4b92-a0bf-bbca7d7c94d9_aug46.jpg,5
data\augmented\5\e0ba2bfe-5a18-426f-9149-332134098394_aug47.jpg,5
data\augmented\5\254e5ff1-b6ec-4147-bd6b-65d8c2559913_aug48.jpg,5
data\augmented\5\443a6681-63a4-4c5f-befe-8db5784bfeeb_aug49.jpg,5
data\augmented\5\ac647f46-e0bf-4c35-b8c2-b86078df7d94_aug50.jpg,5
data\augmented\5\50be927e-cb5d-4277-a176-9306ab3ef500_aug51.jpg,5
data\augmented\5\e0e8ce0d-7522-43f4-8bdc-619dc13dab8d_aug52.jpg,5
data\augmented\5\b3e45529-8473-458c-ad64-b30723837016_aug53.jpg,5
data\augmented\5\4003572e-363a-4e7d-9deb-8e578e26103b_aug54.jpg,5
data\augmented\5\0e6d863c-23db-4b5c-b0e6-8960bbb64e7d_aug55.jpg,5
data\augmented\5\254e5ff1-b6ec-4147-bd6b-65d8c2559913_aug56.jpg,5
data\augmented\5\50be927e-cb5d-4277-a176-9306ab3ef500_aug57.jpg,5
data\augmented\5\ab2fe3c9-75bc-4eea-9026-c48a4384150a_aug58.jpg,5
data\augmented\5\f00d6b7b-0d8f-428a-a40c-bbc6474115b7_aug59.jpg,5
data\augmented\5\79e6dd8f-0ca6-4d59-b111-6d4ee1bbce78_aug60.jpg,5
data\augmented\5\c2d3df23-aad1-46cd-b3cf-234c68921285_aug61.jpg,5
data\augmented\5\b12e8ce3-875d-4c8b-a58c-1cafdc67f751_aug62.jpg,5
data\augmented\5\f2d9da34-6bb1-4b5b-82b9-6c2a7654859c_aug63.jpg,5
data\augmented\5\4cbc7710-a8a4-4911-b99c-ccce0fa7ca68_aug64.jpg,5
data\augmented\5\1f717be2-def6-4204-a401-528ab2aa59b3_aug65.jpg,5
data\augmented\5\f5f3299d-3531-44be-9218-014e6760ede1_aug66.jpg,5
data\augmented\5\0e6d863c-23db-4b5c-b0e6-8960bbb64e7d_aug67.jpg,5
data\augmented\5\b9043b03-17c0-4394-8ccf-da477cc4b35f_aug68.jpg,5
data\augmented\5\50be927e-cb5d-4277-a176-9306ab3ef500_aug69.jpg,5
data\augmented\5\50be927e-cb5d-4277-a176-9306ab3ef500_aug70.jpg,5
data\augmented\5\a7ab9752-6ea6-42ca-a46f-0bdd8745257d_aug71.jpg,5
data\augmented\5\79e6dd8f-0ca6-4d59-b111-6d4ee1bbce78_aug72.jpg,5
data\augmented\5\b2adfc53-21b2-418e-9c53-fdbbdbf7b958_aug73.jpg,5
data\augmented\5\f00d6b7b-0d8f-428a-a40c-bbc6474115b7_aug74.jpg,5
data\augmented\5\07b4a13c-bc09-4e9d-9022-3ad603799329_aug75.jpg,5
data\augmented\5\ac647f46-e0bf-4c35-b8c2-b86078df7d94_aug76.jpg,5
data\augmented\5\b66ad01e-ec87-4c9f-bfba-fe0f66aaed98_aug77.jpg,5
data\augmented\5\ac647f46-e0bf-4c35-b8c2-b86078df7d94_aug78.jpg,5
data\augmented\5\c51d51a4-213c-4239-9d39-88f797a35576_aug79.jpg,5
data\augmented\5\5401458f-c041-46ce-97dd-7a46e4028ea2_aug80.jpg,5
data\augmented\5\1f717be2-def6-4204-a401-528ab2aa59b3_aug81.jpg,5
data\augmented\5\a0ecf00e-8e83-485f-985c-3c7c58bd0c63_aug82.jpg,5
data\augmented\5\1fb9bb33-ce10-4d83-9882-76d68dbd9fc6_aug83.jpg,5
data\augmented\5\5f90034e-a6f9-4f0c-90d1-f876363865da_aug84.jpg,5
data\augmented\5\91f0f7bd-7909-48b5-80c3-83de9f116e0e_aug85.jpg,5
data\augmented\5\179329e9-87e8-421a-8540-e3cdca2d4556_aug86.jpg,5
data\augmented\5\f25a5ed2-17e5-4619-b88f-112f9b7664da_aug87.jpg,5
data\augmented\5\1f717be2-def6-4204-a401-528ab2aa59b3_aug88.jpg,5
data\augmented\5\cff104a7-62a0-46e8-bc61-5c544fe76ff2_aug89.jpg,5
data\augmented\5\b82b344b-6840-4055-8855-50e96d244fdc_aug90.jpg,5
data\augmented\5\e0e8ce0d-7522-43f4-8bdc-619dc13dab8d_aug91.jpg,5
data\augmented\5\162c8d08-0177-400c-a180-97819281a6fc_aug92.jpg,5
data\augmented\5\f3b9fe67-29ee-42b8-bac4-f53ff209a4ce_aug93.jpg,5
data\augmented\5\ae758a53-b7d9-4fa2-823e-fcec10d2777e_aug94.jpg,5
data\augmented\5\ec254edc-c671-483a-b570-7820eb27421a_aug95.jpg,5
data\augmented\5\3e445422-e6f8-42cb-88b5-bddd310a9334_aug96.jpg,5
data\augmented\5\826b087c-709a-4a55-92a6-96f0b226b5c5_aug97.jpg,5
data\augmented\5\986e8acc-0636-48c2-bad3-a2c594ec73d6_aug98.jpg,5
data\augmented\5\f665d6c8-de92-4103-8e5d-22a65bf4f2f0_aug99.jpg,5
data\augmented\5\a7ab9752-6ea6-42ca-a46f-0bdd8745257d_aug100.jpg,5
data\augmented\5\a23153e0-b9dd-4d76-8384-38365bb11b2f_aug101.jpg,5
data\augmented\5\b3e45529-8473-458c-ad64-b30723837016_aug102.jpg,5
data\augmented\5\ae758a53-b7d9-4fa2-823e-fcec10d2777e_aug103.jpg,5
data\augmented\5\986e8acc-0636-48c2-bad3-a2c594ec73d6_aug104.jpg,5
data\augmented\5\b2adfc53-21b2-418e-9c53-fdbbdbf7b958_aug105.jpg,5
data\augmented\5\e0e8ce0d-7522-43f4-8bdc-619dc13dab8d_aug106.jpg,5
data\augmented\5\50be927e-cb5d-4277-a176-9306ab3ef500_aug107.jpg,5
data\augmented\5\b9043b03-17c0-4394-8ccf-da477cc4b35f_aug108.jpg,5
data\augmented\5\f25a5ed2-17e5-4619-b88f-112f9b7664da_aug109.jpg,5
data\augmented\5\350fd2ac-0c27-4116-86ef-bba67af8302b_aug110.jpg,5
data\augmented\5\8a63b14a-5822-4326-a6af-96ed314e3828_aug111.jpg,5
data\augmented\5\f3b9fe67-29ee-42b8-bac4-f53ff209a4ce_aug112.jpg,5
data\augmented\5\86e46e96-db2c-4144-a36a-d09fcf5ac238_aug113.jpg,5
data\augmented\5\e70b8e20-e967-4f8f-9f8b-96361c044277_aug114.jpg,5
data\augmented\5\b9043b03-17c0-4394-8ccf-da477cc4b35f_aug115.jpg,5
data\augmented\5\b838167c-0b19-4232-97b2-814807caa651_aug116.jpg,5
data\augmented\5\5f90034e-a6f9-4f0c-90d1-f876363865da_aug117.jpg,5
data\augmented\5\e70b8e20-e967-4f8f-9f8b-96361c044277_aug118.jpg,5
data\augmented\5\f2bff2e1-ea6d-43cb-885c-f32965219b36_aug119.jpg,5
data\augmented\5\dc00bd41-8f91-48cd-9241-18d87d773c48_aug120.jpg,5
data\augmented\5\ae758a53-b7d9-4fa2-823e-fcec10d2777e_aug121.jpg,5
data\augmented\5\350fd2ac-0c27-4116-86ef-bba67af8302b_aug122.jpg,5
data\augmented\5\986e8acc-0636-48c2-bad3-a2c594ec73d6_aug123.jpg,5
data\augmented\5\17228baa-e67e-417c-bde8-d60f6ced39a4_aug124.jpg,5
data\augmented\5\13bf8cf0-7c3a-4dd3-814b-8224dbfb3e72_aug125.jpg,5
data\augmented\5\79e6dd8f-0ca6-4d59-b111-6d4ee1bbce78_aug126.jpg,5
data\augmented\5\350fd2ac-0c27-4116-86ef-bba67af8302b_aug127.jpg,5
data\augmented\5\1f717be2-def6-4204-a401-528ab2aa59b3_aug128.jpg,5
data\augmented\5\17228baa-e67e-417c-bde8-d60f6ced39a4_aug129.jpg,5
data\augmented\5\b2adfc53-21b2-418e-9c53-fdbbdbf7b958_aug130.jpg,5
data\augmented\5\f25a5ed2-17e5-4619-b88f-112f9b7664da_aug131.jpg,5
data\augmented\5\1fb9bb33-ce10-4d83-9882-76d68dbd9fc6_aug132.jpg,5
data\augmented\5\baa16e89-c647-4548-87c9-78737ef25c6b_aug133.jpg,5
data\augmented\5\0cef7397-9d12-48f2-9e39-d181b5f10d74_aug134.jpg,5
data\augmented\5\a0ecf00e-8e83-485f-985c-3c7c58bd0c63_aug135.jpg,5
data\augmented\5\e0e8ce0d-7522-43f4-8bdc-619dc13dab8d_aug136.jpg,5
data\augmented\5\79061b78-76a4-4907-8b61-60c7e63fa7e4_aug137.jpg,5
data\augmented\5\07b4a13c-bc09-4e9d-9022-3ad603799329_aug138.jpg,5
data\augmented\5\162c8d08-0177-400c-a180-97819281a6fc_aug139.jpg,5
data\augmented\5\3af0d314-c4cd-4b92-a0bf-bbca7d7c94d9_aug140.jpg,5
data\augmented\5\f665d6c8-de92-4103-8e5d-22a65bf4f2f0_aug141.jpg,5
data\augmented\5\b9043b03-17c0-4394-8ccf-da477cc4b35f_aug142.jpg,5
data\augmented\5\cff104a7-62a0-46e8-bc61-5c544fe76ff2_aug143.jpg,5
data\augmented\5\07b4a13c-bc09-4e9d-9022-3ad603799329_aug144.jpg,5
data\augmented\5\483a1c8f-3827-4e7a-96ae-923588bf584b_aug145.jpg,5
data\augmented\5\bf85636b-04bb-4765-9e28-a724aa486c88_aug146.jpg,5
data\augmented\5\3e445422-e6f8-42cb-88b5-bddd310a9334_aug147.jpg,5
data\augmented\5\e0e8ce0d-7522-43f4-8bdc-619dc13dab8d_aug148.jpg,5
data\augmented\5\f3b9fe67-29ee-42b8-bac4-f53ff209a4ce_aug149.jpg,5
data\augmented\5\a7ab9752-6ea6-42ca-a46f-0bdd8745257d_aug150.jpg,5
data\augmented\5\826b087c-709a-4a55-92a6-96f0b226b5c5_aug151.jpg,5
data\augmented\5\7b9e10b9-dc9c-4f02-92ef-dd074b415f70_aug152.jpg,5
data\augmented\5\f3b9fe67-29ee-42b8-bac4-f53ff209a4ce_aug153.jpg,5
data\augmented\5\ab2fe3c9-75bc-4eea-9026-c48a4384150a_aug154.jpg,5
data\augmented\5\8a63b14a-5822-4326-a6af-96ed314e3828_aug155.jpg,5
data\augmented\5\ba9fb748-e09e-4bcb-9aa0-a988dc679445_aug156.jpg,5
data\augmented\5\e0e8ce0d-7522-43f4-8bdc-619dc13dab8d_aug157.jpg,5
data\augmented\5\b3e45529-8473-458c-ad64-b30723837016_aug158.jpg,5
data\augmented\5\5f90034e-a6f9-4f0c-90d1-f876363865da_aug159.jpg,5
data\augmented\5\17228baa-e67e-417c-bde8-d60f6ced39a4_aug160.jpg,5
data\augmented\5\4037620a-96b7-4193-abb4-556b858e6a16_aug161.jpg,5
data\augmented\5\50be927e-cb5d-4277-a176-9306ab3ef500_aug162.jpg,5
data\augmented\5\c3d06c2c-19de-432f-ab79-6a9dd1a55e04_aug163.jpg,5
data\augmented\5\22d67210-e124-4f7e-9ae4-32dcff2a62ef_aug164.jpg,5
data\augmented\5\e30a92e8-a90e-478c-bb0d-bfe06489c634_aug165.jpg,5
data\augmented\5\0d69d9ee-6fe9-4abc-801f-44b5ffd54670_aug166.jpg,5
data\augmented\5\b9043b03-17c0-4394-8ccf-da477cc4b35f_aug167.jpg,5
data\augmented\5\443a6681-63a4-4c5f-befe-8db5784bfeeb_aug168.jpg,5
data\augmented\5\0cef7397-9d12-48f2-9e39-d181b5f10d74_aug169.jpg,5
data\augmented\5\765f03aa-e5b7-4cb8-bf7a-dd01334d7a35_aug170.jpg,5
data\augmented\5\3413eb16-471b-4d87-9d72-7bac2a6471f2_aug171.jpg,5
data\augmented\5\3e445422-e6f8-42cb-88b5-bddd310a9334_aug172.jpg,5
data\augmented\5\a23153e0-b9dd-4d76-8384-38365bb11b2f_aug173.jpg,5
data\augmented\5\5401458f-c041-46ce-97dd-7a46e4028ea2_aug174.jpg,5
data\augmented\5\22d67210-e124-4f7e-9ae4-32dcff2a62ef_aug175.jpg,5
data\augmented\5\ab2fe3c9-75bc-4eea-9026-c48a4384150a_aug176.jpg,5
data\augmented\5\765f03aa-e5b7-4cb8-bf7a-dd01334d7a35_aug177.jpg,5
data\augmented\5\79e6dd8f-0ca6-4d59-b111-6d4ee1bbce78_aug178.jpg,5
data\augmented\5\f0f82aac-35ba-46be-8aff-0acc56e55a30_aug179.jpg,5
data\augmented\5\22d67210-e124-4f7e-9ae4-32dcff2a62ef_aug180.jpg,5
data\augmented\5\79e6dd8f-0ca6-4d59-b111-6d4ee1bbce78_aug181.jpg,5
data\augmented\5\e30a92e8-a90e-478c-bb0d-bfe06489c634_aug182.jpg,5
data\augmented\5\8a63b14a-5822-4326-a6af-96ed314e3828_aug183.jpg,5
data\augmented\5\245ba16a-486b-4255-8422-abdb5ae9e2b9_aug184.jpg,5
data\augmented\5\86e46e96-db2c-4144-a36a-d09fcf5ac238_aug185.jpg,5
data\augmented\5\f5f3299d-3531-44be-9218-014e6760ede1_aug186.jpg,5
data\augmented\5\f0f82aac-35ba-46be-8aff-0acc56e55a30_aug187.jpg,5
data\augmented\5\c51d51a4-213c-4239-9d39-88f797a35576_aug188.jpg,5
data\augmented\5\443a6681-63a4-4c5f-befe-8db5784bfeeb_aug189.jpg,5
data\augmented\5\b838167c-0b19-4232-97b2-814807caa651_aug190.jpg,5
data\augmented\5\5401458f-c041-46ce-97dd-7a46e4028ea2_aug191.jpg,5
data\augmented\5\e30a92e8-a90e-478c-bb0d-bfe06489c634_aug192.jpg,5
data\augmented\5\e70b8e20-e967-4f8f-9f8b-96361c044277_aug193.jpg,5
data\augmented\5\254e5ff1-b6ec-4147-bd6b-65d8c2559913_aug194.jpg,5
data\augmented\5\c3d06c2c-19de-432f-ab79-6a9dd1a55e04_aug195.jpg,5
data\augmented\5\b9043b03-17c0-4394-8ccf-da477cc4b35f_aug196.jpg,5
data\augmented\5\22d67210-e124-4f7e-9ae4-32dcff2a62ef_aug197.jpg,5
data\augmented\5\a7ab9752-6ea6-42ca-a46f-0bdd8745257d_aug198.jpg,5
data\augmented\5\a23153e0-b9dd-4d76-8384-38365bb11b2f_aug199.jpg,5
data\augmented\5\f5f3299d-3531-44be-9218-014e6760ede1_aug200.jpg,5
data\augmented\5\b82b344b-6840-4055-8855-50e96d244fdc_aug201.jpg,5
data\augmented\5\a0ecf00e-8e83-485f-985c-3c7c58bd0c63_aug202.jpg,5
data\augmented\5\443a6681-63a4-4c5f-befe-8db5784bfeeb_aug203.jpg,5
data\augmented\5\b9043b03-17c0-4394-8ccf-da477cc4b35f_aug204.jpg,5
data\augmented\5\c51d51a4-213c-4239-9d39-88f797a35576_aug205.jpg,5
data\augmented\5\1fb9bb33-ce10-4d83-9882-76d68dbd9fc6_aug206.jpg,5
data\augmented\5\50be927e-cb5d-4277-a176-9306ab3ef500_aug207.jpg,5
data\augmented\5\8906417a-8d93-4c33-9770-bfe7a0dcaa1f_aug208.jpg,5
data\augmented\5\986e8acc-0636-48c2-bad3-a2c594ec73d6_aug209.jpg,5
data\augmented\5\b9043b03-17c0-4394-8ccf-da477cc4b35f_aug210.jpg,5
data\augmented\5\bf85636b-04bb-4765-9e28-a724aa486c88_aug211.jpg,5
data\augmented\5\e0e8ce0d-7522-43f4-8bdc-619dc13dab8d_aug212.jpg,5
data\augmented\5\0e6d863c-23db-4b5c-b0e6-8960bbb64e7d_aug213.jpg,5
data\augmented\5\41d8b40a-45cf-4eff-be62-bfa4d1fe37ed_aug214.jpg,5
data\augmented\5\c3d06c2c-19de-432f-ab79-6a9dd1a55e04_aug215.jpg,5
data\augmented\5\986e8acc-0636-48c2-bad3-a2c594ec73d6_aug216.jpg,5
data\augmented\5\ab2fe3c9-75bc-4eea-9026-c48a4384150a_aug217.jpg,5
data\augmented\5\dc00bd41-8f91-48cd-9241-18d87d773c48_aug218.jpg,5
data\augmented\5\b9043b03-17c0-4394-8ccf-da477cc4b35f_aug219.jpg,5
data\augmented\5\d3fcfa27-7fd9-4e7a-b615-75fd0c6d3ec6_aug220.jpg,5
data\augmented\5\dade2691-7e5d-4ba1-b4f0-a7d488451564_aug221.jpg,5
data\augmented\5\50be927e-cb5d-4277-a176-9306ab3ef500_aug222.jpg,5
data\augmented\5\2e768c4b-5a5a-4cc2-a970-e755f9c3f066_aug223.jpg,5
data\augmented\5\50be927e-cb5d-4277-a176-9306ab3ef500_aug224.jpg,5
data\augmented\5\f25a5ed2-17e5-4619-b88f-112f9b7664da_aug225.jpg,5
data\augmented\5\e0ba2bfe-5a18-426f-9149-332134098394_aug226.jpg,5
data\augmented\5\c51d51a4-213c-4239-9d39-88f797a35576_aug227.jpg,5
data\augmented\5\c3d06c2c-19de-432f-ab79-6a9dd1a55e04_aug228.jpg,5
data\augmented\5\350fd2ac-0c27-4116-86ef-bba67af8302b_aug229.jpg,5
data\augmented\5\41d8b40a-45cf-4eff-be62-bfa4d1fe37ed_aug230.jpg,5
data\augmented\5\a23153e0-b9dd-4d76-8384-38365bb11b2f_aug231.jpg,5
data\augmented\5\c2d3df23-aad1-46cd-b3cf-234c68921285_aug232.jpg,5
data\augmented\5\162c8d08-0177-400c-a180-97819281a6fc_aug233.jpg,5
data\augmented\5\f665d6c8-de92-4103-8e5d-22a65bf4f2f0_aug234.jpg,5
data\augmented\5\7e0b0cd4-98a5-4a68-872b-84d897e09e28_aug235.jpg,5
data\augmented\5\826b087c-709a-4a55-92a6-96f0b226b5c5_aug236.jpg,5
data\augmented\5\0b5ecae2-7dd0-4df4-bb47-b3264df7ed18_aug237.jpg,5
data\augmented\5\f00d6b7b-0d8f-428a-a40c-bbc6474115b7_aug238.jpg,5
data\augmented\5\f0f82aac-35ba-46be-8aff-0acc56e55a30_aug239.jpg,5
data\augmented\5\c2d3df23-aad1-46cd-b3cf-234c68921285_aug240.jpg,5
data\augmented\5\f00d6b7b-0d8f-428a-a40c-bbc6474115b7_aug241.jpg,5
data\augmented\5\ac647f46-e0bf-4c35-b8c2-b86078df7d94_aug242.jpg,5
data\augmented\5\a6f40575-4dda-47ce-8bad-577878d51644_aug243.jpg,5
data\augmented\5\c3d06c2c-19de-432f-ab79-6a9dd1a55e04_aug244.jpg,5
data\augmented\5\765f03aa-e5b7-4cb8-bf7a-dd01334d7a35_aug245.jpg,5
data\augmented\5\a8893fe7-02f1-48e3-90cc-bb24284e5d2e_aug246.jpg,5
data\augmented\5\13bf8cf0-7c3a-4dd3-814b-8224dbfb3e72_aug247.jpg,5
data\augmented\5\f25a5ed2-17e5-4619-b88f-112f9b7664da_aug248.jpg,5
data\augmented\5\b9043b03-17c0-4394-8ccf-da477cc4b35f_aug249.jpg,5
data\augmented\5\f25a5ed2-17e5-4619-b88f-112f9b7664da_aug250.jpg,5
data\augmented\5\f665d6c8-de92-4103-8e5d-22a65bf4f2f0_aug251.jpg,5
data\augmented\5\f2bff2e1-ea6d-43cb-885c-f32965219b36_aug252.jpg,5
data\augmented\5\cff104a7-62a0-46e8-bc61-5c544fe76ff2_aug253.jpg,5
data\augmented\5\245ba16a-486b-4255-8422-abdb5ae9e2b9_aug254.jpg,5
data\augmented\5\f2bff2e1-ea6d-43cb-885c-f32965219b36_aug255.jpg,5
data\augmented\5\a6f40575-4dda-47ce-8bad-577878d51644_aug256.jpg,5
data\augmented\5\a6f40575-4dda-47ce-8bad-577878d51644_aug257.jpg,5
data\augmented\5\986e8acc-0636-48c2-bad3-a2c594ec73d6_aug258.jpg,5
data\augmented\5\17228baa-e67e-417c-bde8-d60f6ced39a4_aug259.jpg,5
data\augmented\5\b66ad01e-ec87-4c9f-bfba-fe0f66aaed98_aug260.jpg,5
data\augmented\5\4cbc7710-a8a4-4911-b99c-ccce0fa7ca68_aug261.jpg,5
data\augmented\5\b3e45529-8473-458c-ad64-b30723837016_aug262.jpg,5
data\augmented\5\a8893fe7-02f1-48e3-90cc-bb24284e5d2e_aug263.jpg,5
data\augmented\5\179329e9-87e8-421a-8540-e3cdca2d4556_aug264.jpg,5
data\augmented\5\4037620a-96b7-4193-abb4-556b858e6a16_aug265.jpg,5
data\augmented\5\c51d51a4-213c-4239-9d39-88f797a35576_aug266.jpg,5
data\augmented\5\cff104a7-62a0-46e8-bc61-5c544fe76ff2_aug267.jpg,5
data\augmented\5\28c2e50a-f602-47d5-b19f-cdc7deed0407_aug268.jpg,5
data\augmented\5\e0e8ce0d-7522-43f4-8bdc-619dc13dab8d_aug269.jpg,5
data\augmented\5\f665d6c8-de92-4103-8e5d-22a65bf4f2f0_aug270.jpg,5
data\augmented\5\07b4a13c-bc09-4e9d-9022-3ad603799329_aug271.jpg,5
data\augmented\5\7b9e10b9-dc9c-4f02-92ef-dd074b415f70_aug272.jpg,5
data\augmented\5\e0ba2bfe-5a18-426f-9149-332134098394_aug273.jpg,5
data\augmented\5\c23924b6-bfa6-496c-a673-152d97bf011c_aug274.jpg,5
data\augmented\5\8a63b14a-5822-4326-a6af-96ed314e3828_aug275.jpg,5
data\augmented\5\443a6681-63a4-4c5f-befe-8db5784bfeeb_aug276.jpg,5
data\augmented\5\b82b344b-6840-4055-8855-50e96d244fdc_aug277.jpg,5
data\augmented\5\b12e8ce3-875d-4c8b-a58c-1cafdc67f751_aug278.jpg,5
data\augmented\5\b9043b03-17c0-4394-8ccf-da477cc4b35f_aug279.jpg,5
data\augmented\5\0b5ecae2-7dd0-4df4-bb47-b3264df7ed18_aug280.jpg,5
data\augmented\5\d3fcfa27-7fd9-4e7a-b615-75fd0c6d3ec6_aug281.jpg,5
data\augmented\5\2e768c4b-5a5a-4cc2-a970-e755f9c3f066_aug282.jpg,5
data\augmented\5\1f717be2-def6-4204-a401-528ab2aa59b3_aug283.jpg,5
data\augmented\5\3af0d314-c4cd-4b92-a0bf-bbca7d7c94d9_aug284.jpg,5
data\augmented\5\162c8d08-0177-400c-a180-97819281a6fc_aug285.jpg,5
data\augmented\5\b9043b03-17c0-4394-8ccf-da477cc4b35f_aug286.jpg,5
data\augmented\5\5f90034e-a6f9-4f0c-90d1-f876363865da_aug287.jpg,5
data\augmented\5\ae758a53-b7d9-4fa2-823e-fcec10d2777e_aug288.jpg,5
data\augmented\5\7e0b0cd4-98a5-4a68-872b-84d897e09e28_aug289.jpg,5
data\augmented\5\dc00bd41-8f91-48cd-9241-18d87d773c48_aug290.jpg,5
data\augmented\5\4642929b-ba87-4837-b2e8-a7313fbd4c9f_aug291.jpg,5
data\augmented\5\1f717be2-def6-4204-a401-528ab2aa59b3_aug292.jpg,5
data\augmented\5\5401458f-c041-46ce-97dd-7a46e4028ea2_aug293.jpg,5
data\augmented\5\0d69d9ee-6fe9-4abc-801f-44b5ffd54670_aug294.jpg,5
data\augmented\5\dc00bd41-8f91-48cd-9241-18d87d773c48_aug295.jpg,5
data\augmented\5\443a6681-63a4-4c5f-befe-8db5784bfeeb_aug296.jpg,5
data\augmented\5\cff104a7-62a0-46e8-bc61-5c544fe76ff2_aug297.jpg,5
data\augmented\5\245ba16a-486b-4255-8422-abdb5ae9e2b9_aug298.jpg,5
data\augmented\5\a8893fe7-02f1-48e3-90cc-bb24284e5d2e_aug299.jpg,5
data\augmented\5\79e6dd8f-0ca6-4d59-b111-6d4ee1bbce78_aug300.jpg,5
data\augmented\5\b2adfc53-21b2-418e-9c53-fdbbdbf7b958_aug301.jpg,5
data\augmented\5\0b5ecae2-7dd0-4df4-bb47-b3264df7ed18_aug302.jpg,5
data\augmented\5\b2adfc53-21b2-418e-9c53-fdbbdbf7b958_aug303.jpg,5
data\augmented\5\4037620a-96b7-4193-abb4-556b858e6a16_aug304.jpg,5
data\augmented\5\2e768c4b-5a5a-4cc2-a970-e755f9c3f066_aug305.jpg,5
data\augmented\5\3af0d314-c4cd-4b92-a0bf-bbca7d7c94d9_aug306.jpg,5
data\augmented\5\7b9e10b9-dc9c-4f02-92ef-dd074b415f70_aug307.jpg,5
data\augmented\5\8906417a-8d93-4c33-9770-bfe7a0dcaa1f_aug308.jpg,5
data\augmented\5\254e5ff1-b6ec-4147-bd6b-65d8c2559913_aug309.jpg,5
data\augmented\5\dade2691-7e5d-4ba1-b4f0-a7d488451564_aug310.jpg,5
data\augmented\5\4cbc7710-a8a4-4911-b99c-ccce0fa7ca68_aug311.jpg,5
data\augmented\5\b2adfc53-21b2-418e-9c53-fdbbdbf7b958_aug312.jpg,5
data\augmented\5\f25a5ed2-17e5-4619-b88f-112f9b7664da_aug313.jpg,5
data\augmented\5\d3fcfa27-7fd9-4e7a-b615-75fd0c6d3ec6_aug314.jpg,5
data\augmented\5\3413eb16-471b-4d87-9d72-7bac2a6471f2_aug315.jpg,5
data\augmented\5\baa16e89-c647-4548-87c9-78737ef25c6b_aug316.jpg,5
data\augmented\5\c51d51a4-213c-4239-9d39-88f797a35576_aug317.jpg,5
data\augmented\5\a23153e0-b9dd-4d76-8384-38365bb11b2f_aug318.jpg,5
data\augmented\5\b3e45529-8473-458c-ad64-b30723837016_aug319.jpg,5
data\augmented\5\7b9e10b9-dc9c-4f02-92ef-dd074b415f70_aug320.jpg,5
data\augmented\5\7b9e10b9-dc9c-4f02-92ef-dd074b415f70_aug321.jpg,5
data\augmented\5\f3b9fe67-29ee-42b8-bac4-f53ff209a4ce_aug322.jpg,5
data\augmented\5\ba9fb748-e09e-4bcb-9aa0-a988dc679445_aug323.jpg,5
data\augmented\5\79e6dd8f-0ca6-4d59-b111-6d4ee1bbce78_aug324.jpg,5
data\augmented\5\4642929b-ba87-4837-b2e8-a7313fbd4c9f_aug325.jpg,5
data\augmented\5\13bf8cf0-7c3a-4dd3-814b-8224dbfb3e72_aug326.jpg,5
data\augmented\5\0e6d863c-23db-4b5c-b0e6-8960bbb64e7d_aug327.jpg,5
data\augmented\5\350fd2ac-0c27-4116-86ef-bba67af8302b_aug328.jpg,5
data\augmented\5\c23924b6-bfa6-496c-a673-152d97bf011c_aug329.jpg,5
data\augmented\5\baa16e89-c647-4548-87c9-78737ef25c6b_aug330.jpg,5
data\augmented\5\e0ba2bfe-5a18-426f-9149-332134098394_aug331.jpg,5
data\augmented\5\4037620a-96b7-4193-abb4-556b858e6a16_aug332.jpg,5
data\augmented\5\b12e8ce3-875d-4c8b-a58c-1cafdc67f751_aug333.jpg,5
data\augmented\5\5401458f-c041-46ce-97dd-7a46e4028ea2_aug334.jpg,5
